MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
291,19/06/2020,Granada,0,Local,Villarreal,Derrota,Derrota,0,4,5,17,0,0,19-20
291,19/06/2020,Villarreal,1,Visitante,Granada,Victoria,Victoria,1,1,0,15,3,0,19-20
292,19/06/2020,Mallorca,1,Local,Leganes,Empate,Victoria,1,3,3,15,3,0,19-20
292,19/06/2020,Leganes,1,Visitante,Mallorca,Empate,Derrota,0,4,7,11,6,0,19-20
293,19/06/2020,Sevilla,0,Local,Barcelona,Empate,Empate,0,4,2,17,3,0,19-20
293,19/06/2020,Barcelona,0,Visitante,Sevilla,Empate,Empate,0,4,9,8,2,0,19-20
294,20/06/2020,Espanol,1,Local,Levante,Derrota,Empate,1,3,8,11,2,0,19-20
294,20/06/2020,Levante,3,Visitante,Espanol,Victoria,Empate,1,8,5,10,0,0,19-20
295,20/06/2020,Ath Bilbao,1,Local,Betis,Victoria,Victoria,1,3,11,16,4,0,19-20
295,20/06/2020,Betis,0,Visitante,Ath Bilbao,Derrota,Derrota,0,5,5,11,0,0,19-20
296,20/06/2020,Getafe,1,Local,Eibar,Empate,Empate,1,2,2,18,3,0,19-20
296,20/06/2020,Eibar,1,Visitante,Getafe,Empate,Empate,1,2,1,15,0,0,19-20
297,20/06/2020,Ath Madrid,1,Local,Valladolid,Victoria,Empate,0,4,10,14,4,0,19-20
297,20/06/2020,Valladolid,0,Visitante,Ath Madrid,Derrota,Empate,0,2,1,12,2,0,19-20
298,21/06/2020,Celta,6,Local,Alaves,Victoria,Victoria,4,10,7,14,1,0,19-20
298,21/06/2020,Alaves,0,Visitante,Celta,Derrota,Derrota,0,2,4,10,1,1,19-20
299,21/06/2020,Valencia,2,Local,Osasuna,Victoria,Victoria,2,3,1,7,1,0,19-20
299,21/06/2020,Osasuna,0,Visitante,Valencia,Derrota,Derrota,0,3,7,19,2,0,19-20
300,21/06/2020,Sociedad,1,Local,Real Madrid,Derrota,Empate,0,2,4,16,4,0,19-20
300,21/06/2020,Real Madrid,2,Visitante,Sociedad,Victoria,Empate,0,6,1,15,2,0,19-20
301,22/06/2020,Villarreal,2,Local,Sevilla,Empate,Victoria,2,5,3,16,3,0,19-20
301,22/06/2020,Sevilla,2,Visitante,Villarreal,Empate,Derrota,1,6,8,12,3,0,19-20
302,22/06/2020,Leganes,0,Local,Granada,Empate,Empate,0,3,4,12,4,0,19-20
302,22/06/2020,Granada,0,Visitante,Leganes,Empate,Empate,0,1,2,16,4,0,19-20
303,23/06/2020,Levante,0,Local,Ath Madrid,Derrota,Derrota,0,0,10,12,4,0,19-20
303,23/06/2020,Ath Madrid,1,Visitante,Levante,Victoria,Victoria,1,7,4,14,2,0,19-20
304,23/06/2020,Valladolid,1,Local,Getafe,Empate,Empate,1,2,7,12,5,0,19-20
304,23/06/2020,Getafe,1,Visitante,Valladolid,Empate,Empate,1,1,8,19,2,0,19-20
305,23/06/2020,Barcelona,1,Local,Ath Bilbao,Victoria,Empate,0,4,6,10,2,0,19-20
305,23/06/2020,Ath Bilbao,0,Visitante,Barcelona,Derrota,Empate,0,0,2,16,1,0,19-20
306,24/06/2020,Alaves,0,Local,Osasuna,Derrota,Empate,0,0,7,12,2,0,19-20
306,24/06/2020,Osasuna,1,Visitante,Alaves,Victoria,Empate,0,1,3,14,3,0,19-20
307,24/06/2020,Sociedad,0,Local,Celta,Derrota,Derrota,0,6,7,18,4,0,19-20
307,24/06/2020,Celta,1,Visitante,Sociedad,Victoria,Victoria,1,1,3,15,2,0,19-20
308,24/06/2020,Real Madrid,2,Local,Mallorca,Victoria,Victoria,1,6,5,18,4,0,19-20
308,24/06/2020,Mallorca,0,Visitante,Real Madrid,Derrota,Derrota,0,4,4,12,1,0,19-20
309,25/06/2020,Eibar,1,Local,Valencia,Victoria,Victoria,1,5,10,12,4,0,19-20
309,25/06/2020,Valencia,0,Visitante,Eibar,Derrota,Derrota,0,0,8,7,2,1,19-20
310,25/06/2020,Betis,1,Local,Espanol,Victoria,Empate,0,6,6,18,4,0,19-20
310,25/06/2020,Espanol,0,Visitante,Betis,Derrota,Empate,0,2,5,18,4,0,19-20
311,26/06/2020,Sevilla,1,Local,Valladolid,Empate,Derrota,0,3,5,16,3,0,19-20
311,26/06/2020,Valladolid,1,Visitante,Sevilla,Empate,Victoria,1,5,1,17,2,0,19-20
312,27/06/2020,Ath Bilbao,3,Local,Mallorca,Victoria,Victoria,2,6,1,17,1,0,19-20
312,27/06/2020,Mallorca,1,Visitante,Ath Bilbao,Derrota,Derrota,0,2,8,16,2,0,19-20
313,27/06/2020,Celta,2,Local,Barcelona,Empate,Derrota,0,6,3,19,3,0,19-20
313,27/06/2020,Barcelona,2,Visitante,Celta,Empate,Victoria,1,2,8,10,4,0,19-20
314,27/06/2020,Osasuna,2,Local,Leganes,Victoria,Victoria,1,5,2,12,1,0,19-20
314,27/06/2020,Leganes,1,Visitante,Osasuna,Derrota,Derrota,0,7,4,15,1,0,19-20
315,27/06/2020,Ath Madrid,2,Local,Alaves,Victoria,Empate,0,4,3,13,3,0,19-20
315,27/06/2020,Alaves,1,Visitante,Ath Madrid,Derrota,Empate,0,2,1,14,2,0,19-20
316,28/06/2020,Levante,4,Local,Betis,Victoria,Victoria,2,4,2,13,0,0,19-20
